"","haplogroup","chr","p_val"
"832",169,"chromosome_1",5e-04
"833",169,"chromosome_1",5e-04
"834",169,"chromosome_1",5e-04
"835",169,"chromosome_1",5e-04
"836",169,"chromosome_1",5e-04
"837",169,"chromosome_1",5e-04
"838",169,"chromosome_1",5e-04
"839",169,"chromosome_1",5e-04
"840",170,"chromosome_1",0.024
"841",169,"chromosome_1",5e-04
"842",169,"chromosome_1",5e-04
"843",169,"chromosome_1",5e-04
"844",169,"chromosome_1",5e-04
"845",169,"chromosome_1",5e-04
"846",169,"chromosome_1",5e-04
"847",169,"chromosome_1",5e-04
"848",169,"chromosome_1",5e-04
"849",169,"chromosome_1",5e-04
"850",169,"chromosome_1",5e-04
"851",169,"chromosome_1",5e-04
"852",169,"chromosome_1",5e-04
"853",168,"chromosome_1",5e-04
"854",168,"chromosome_1",5e-04
"855",168,"chromosome_1",5e-04
"856",168,"chromosome_1",5e-04
"857",171,"chromosome_1",5e-04
"858",171,"chromosome_1",5e-04
"859",171,"chromosome_1",5e-04
"860",171,"chromosome_1",5e-04
"861",171,"chromosome_1",5e-04
"862",172,"chromosome_1",5e-04
"863",172,"chromosome_1",5e-04
"864",172,"chromosome_1",5e-04
"865",172,"chromosome_1",5e-04
"866",NA,"chromosome_1",NA
"867",NA,"chromosome_1",NA
"868",173,"chromosome_1",5e-04
"869",173,"chromosome_1",5e-04
"870",173,"chromosome_1",5e-04
"871",173,"chromosome_1",5e-04
"872",173,"chromosome_1",5e-04
"873",173,"chromosome_1",5e-04
"874",173,"chromosome_1",5e-04
"875",173,"chromosome_1",5e-04
"876",173,"chromosome_1",5e-04
"877",173,"chromosome_1",5e-04
"878",173,"chromosome_1",5e-04
"879",173,"chromosome_1",5e-04
"880",173,"chromosome_1",5e-04
"881",173,"chromosome_1",5e-04
"882",173,"chromosome_1",5e-04
"883",173,"chromosome_1",5e-04
"884",173,"chromosome_1",5e-04
"885",173,"chromosome_1",5e-04
"886",174,"chromosome_1",0.017
"887",173,"chromosome_1",5e-04
"888",173,"chromosome_1",5e-04
"889",173,"chromosome_1",5e-04
"890",173,"chromosome_1",5e-04
"891",173,"chromosome_1",5e-04
"892",173,"chromosome_1",5e-04
"893",173,"chromosome_1",5e-04
"894",173,"chromosome_1",5e-04
"895",173,"chromosome_1",5e-04
"896",173,"chromosome_1",5e-04
"897",173,"chromosome_1",5e-04
"898",173,"chromosome_1",5e-04
"899",173,"chromosome_1",5e-04
"900",173,"chromosome_1",5e-04
"901",173,"chromosome_1",5e-04
"902",175,"chromosome_1",0.0085
"903",175,"chromosome_1",0.0085
"904",173,"chromosome_1",5e-04
"905",173,"chromosome_1",5e-04
"906",173,"chromosome_1",5e-04
"907",173,"chromosome_1",5e-04
"908",173,"chromosome_1",5e-04
"909",173,"chromosome_1",5e-04
"910",173,"chromosome_1",5e-04
"911",173,"chromosome_1",5e-04
"912",173,"chromosome_1",5e-04
"913",173,"chromosome_1",5e-04
"914",173,"chromosome_1",5e-04
"915",173,"chromosome_1",5e-04
"916",173,"chromosome_1",5e-04
"917",173,"chromosome_1",5e-04
"918",173,"chromosome_1",5e-04
"919",173,"chromosome_1",5e-04
"920",176,"chromosome_1",5e-04
"921",176,"chromosome_1",5e-04
"922",176,"chromosome_1",5e-04
"923",177,"chromosome_1",5e-04
"924",177,"chromosome_1",5e-04
"925",178,"chromosome_1",0.006
"926",178,"chromosome_1",0.006
"927",178,"chromosome_1",0.006
"928",178,"chromosome_1",0.006
"929",178,"chromosome_1",0.006
"930",178,"chromosome_1",0.006
"931",178,"chromosome_1",0.006
"932",178,"chromosome_1",0.006
"933",178,"chromosome_1",0.006
"934",178,"chromosome_1",0.006
"935",178,"chromosome_1",0.006
"936",178,"chromosome_1",0.006
"937",178,"chromosome_1",0.006
"938",178,"chromosome_1",0.006
"939",178,"chromosome_1",0.006
"940",178,"chromosome_1",0.006
"941",178,"chromosome_1",0.006
"942",178,"chromosome_1",0.006
"943",178,"chromosome_1",0.006
"944",178,"chromosome_1",0.006
"945",178,"chromosome_1",0.006
"946",178,"chromosome_1",0.006
"947",178,"chromosome_1",0.006
"948",178,"chromosome_1",0.006
"949",178,"chromosome_1",0.006
"950",178,"chromosome_1",0.006
"951",178,"chromosome_1",0.006
"952",178,"chromosome_1",0.006
"953",178,"chromosome_1",0.006
"954",178,"chromosome_1",0.006
"955",178,"chromosome_1",0.006
"956",178,"chromosome_1",0.006
"957",178,"chromosome_1",0.006
"958",178,"chromosome_1",0.006
"959",178,"chromosome_1",0.006
"960",178,"chromosome_1",0.006
"961",178,"chromosome_1",0.006
"962",178,"chromosome_1",0.006
"963",178,"chromosome_1",0.006
"964",178,"chromosome_1",0.006
"965",178,"chromosome_1",0.006
"966",178,"chromosome_1",0.006
"967",178,"chromosome_1",0.006
"968",178,"chromosome_1",0.006
"969",178,"chromosome_1",0.006
"970",178,"chromosome_1",0.006
"971",178,"chromosome_1",0.006
"972",178,"chromosome_1",0.006
"973",178,"chromosome_1",0.006
"974",178,"chromosome_1",0.006
"975",178,"chromosome_1",0.006
"976",178,"chromosome_1",0.006
"977",179,"chromosome_1",0.009
"978",180,"chromosome_1",0.0375
"979",180,"chromosome_1",0.0375
"980",180,"chromosome_1",0.0375
"981",180,"chromosome_1",0.0375
"982",180,"chromosome_1",0.0375
"983",180,"chromosome_1",0.0375
"984",180,"chromosome_1",0.0375
"985",180,"chromosome_1",0.0375
"986",180,"chromosome_1",0.0375
"987",180,"chromosome_1",0.0375
"988",180,"chromosome_1",0.0375
"989",180,"chromosome_1",0.0375
"990",180,"chromosome_1",0.0375
"991",180,"chromosome_1",0.0375
"992",180,"chromosome_1",0.0375
"993",180,"chromosome_1",0.0375
"994",180,"chromosome_1",0.0375
"995",180,"chromosome_1",0.0375
"996",180,"chromosome_1",0.0375
"997",180,"chromosome_1",0.0375
"998",180,"chromosome_1",0.0375
"999",180,"chromosome_1",0.0375
"1000",180,"chromosome_1",0.0375
"1001",180,"chromosome_1",0.0375
"1002",180,"chromosome_1",0.0375
"1003",NA,"chromosome_1",NA
"1004",NA,"chromosome_1",NA
"1005",180,"chromosome_1",0.0375
"1006",180,"chromosome_1",0.0375
"1007",180,"chromosome_1",0.0375
"1008",180,"chromosome_1",0.0375
"1009",180,"chromosome_1",0.0375
"1010",180,"chromosome_1",0.0375
"1011",180,"chromosome_1",0.0375
"1012",181,"chromosome_1",0.142
"1013",180,"chromosome_1",0.0375
"1014",180,"chromosome_1",0.0375
"1015",180,"chromosome_1",0.0375
"1016",181,"chromosome_1",0.142
"1017",180,"chromosome_1",0.0375
"1018",180,"chromosome_1",0.0375
"1019",182,"chromosome_1",1
"1020",180,"chromosome_1",0.0375
"1021",180,"chromosome_1",0.0375
"1022",180,"chromosome_1",0.0375
"1023",180,"chromosome_1",0.0375
"1024",180,"chromosome_1",0.0375
"1025",180,"chromosome_1",0.0375
"1026",180,"chromosome_1",0.0375
"1027",180,"chromosome_1",0.0375
"1028",180,"chromosome_1",0.0375
"1029",180,"chromosome_1",0.0375
"1030",180,"chromosome_1",0.0375
"1031",180,"chromosome_1",0.0375
"1032",180,"chromosome_1",0.0375
"1033",180,"chromosome_1",0.0375
"1034",180,"chromosome_1",0.0375
"1035",180,"chromosome_1",0.0375
"1036",180,"chromosome_1",0.0375
"1037",180,"chromosome_1",0.0375
"1038",180,"chromosome_1",0.0375
"1039",180,"chromosome_1",0.0375
"1040",180,"chromosome_1",0.0375
"1041",180,"chromosome_1",0.0375
"1042",180,"chromosome_1",0.0375
"1043",180,"chromosome_1",0.0375
"1044",180,"chromosome_1",0.0375
"1045",180,"chromosome_1",0.0375
"1046",180,"chromosome_1",0.0375
"1047",180,"chromosome_1",0.0375
"1048",180,"chromosome_1",0.0375
"1049",180,"chromosome_1",0.0375
"1050",180,"chromosome_1",0.0375
"1051",180,"chromosome_1",0.0375
"1052",180,"chromosome_1",0.0375
"1053",180,"chromosome_1",0.0375
"1054",180,"chromosome_1",0.0375
"1055",180,"chromosome_1",0.0375
"1056",180,"chromosome_1",0.0375
"1057",180,"chromosome_1",0.0375
"1058",180,"chromosome_1",0.0375
"1059",180,"chromosome_1",0.0375
"1060",180,"chromosome_1",0.0375
"1061",180,"chromosome_1",0.0375
"1062",180,"chromosome_1",0.0375
"1063",180,"chromosome_1",0.0375
"1064",183,"chromosome_1",0.087
"1065",184,"chromosome_1",0.3105
"1066",184,"chromosome_1",0.3105
"1067",184,"chromosome_1",0.3105
"1068",184,"chromosome_1",0.3105
"1069",184,"chromosome_1",0.3105
"1070",184,"chromosome_1",0.3105
"1071",184,"chromosome_1",0.3105
"1072",184,"chromosome_1",0.3105
"1073",184,"chromosome_1",0.3105
"1074",184,"chromosome_1",0.3105
"1075",184,"chromosome_1",0.3105
"1076",184,"chromosome_1",0.3105
"1077",184,"chromosome_1",0.3105
"1078",185,"chromosome_1",0.3415
"1079",186,"chromosome_1",0.0665
"1080",185,"chromosome_1",0.3415
"1081",NA,"chromosome_1",NA
"1082",NA,"chromosome_1",NA
"1083",NA,"chromosome_1",NA
"1084",184,"chromosome_1",0.3105
"1085",184,"chromosome_1",0.3105
"1086",184,"chromosome_1",0.3105
"1087",NA,"chromosome_1",NA
"1088",NA,"chromosome_1",NA
"1089",184,"chromosome_1",0.3105
"1090",NA,"chromosome_1",NA
"1091",NA,"chromosome_1",NA
"1092",NA,"chromosome_1",NA
"1093",NA,"chromosome_1",NA
"1094",NA,"chromosome_1",NA
"1095",NA,"chromosome_1",NA
"1096",NA,"chromosome_1",NA
"1097",NA,"chromosome_1",NA
"1098",NA,"chromosome_1",NA
"1099",184,"chromosome_1",0.3105
"1100",184,"chromosome_1",0.3105
"1101",184,"chromosome_1",0.3105
"1102",184,"chromosome_1",0.3105
"1103",184,"chromosome_1",0.3105
"1104",184,"chromosome_1",0.3105
"1105",184,"chromosome_1",0.3105
"1106",184,"chromosome_1",0.3105
"1107",184,"chromosome_1",0.3105
"1108",184,"chromosome_1",0.3105
"1109",184,"chromosome_1",0.3105
"1110",184,"chromosome_1",0.3105
"1111",184,"chromosome_1",0.3105
"1112",184,"chromosome_1",0.3105
"1113",184,"chromosome_1",0.3105
"1114",184,"chromosome_1",0.3105
"1115",184,"chromosome_1",0.3105
"1116",187,"chromosome_1",0.0135
"1117",187,"chromosome_1",0.0135
"1118",187,"chromosome_1",0.0135
"1119",187,"chromosome_1",0.0135
"1120",187,"chromosome_1",0.0135
"1121",187,"chromosome_1",0.0135
"1122",187,"chromosome_1",0.0135
"1123",187,"chromosome_1",0.0135
"1124",187,"chromosome_1",0.0135
"1125",187,"chromosome_1",0.0135
"1126",187,"chromosome_1",0.0135
"1127",187,"chromosome_1",0.0135
"1128",187,"chromosome_1",0.0135
"1129",187,"chromosome_1",0.0135
"1130",187,"chromosome_1",0.0135
"1131",187,"chromosome_1",0.0135
"1132",187,"chromosome_1",0.0135
"1133",187,"chromosome_1",0.0135
"1134",187,"chromosome_1",0.0135
"1135",187,"chromosome_1",0.0135
"1136",187,"chromosome_1",0.0135
"1137",188,"chromosome_1",0.117
"1138",187,"chromosome_1",0.0135
"1139",187,"chromosome_1",0.0135
"1140",187,"chromosome_1",0.0135
"1141",187,"chromosome_1",0.0135
"1142",187,"chromosome_1",0.0135
"1143",187,"chromosome_1",0.0135
"1144",187,"chromosome_1",0.0135
"1145",187,"chromosome_1",0.0135
"1146",189,"chromosome_1",0.0555
"1147",190,"chromosome_1",0.038
"1148",190,"chromosome_1",0.038
"1149",190,"chromosome_1",0.038
"1150",190,"chromosome_1",0.038
"1151",190,"chromosome_1",0.038
"1152",190,"chromosome_1",0.038
"1153",190,"chromosome_1",0.038
"1154",190,"chromosome_1",0.038
"1155",190,"chromosome_1",0.038
"1156",190,"chromosome_1",0.038
"1157",190,"chromosome_1",0.038
"1158",190,"chromosome_1",0.038
"1159",190,"chromosome_1",0.038
"1160",190,"chromosome_1",0.038
"1161",190,"chromosome_1",0.038
"1162",190,"chromosome_1",0.038
"1163",190,"chromosome_1",0.038
"1164",190,"chromosome_1",0.038
"1165",190,"chromosome_1",0.038
"1166",190,"chromosome_1",0.038
"1167",190,"chromosome_1",0.038
"1168",191,"chromosome_1",0.0265
"1169",192,"chromosome_1",0.156
"1170",192,"chromosome_1",0.156
"1171",193,"chromosome_1",0.0715
"1172",194,"chromosome_1",0.2245
"1173",194,"chromosome_1",0.2245
"1174",194,"chromosome_1",0.2245
"1175",194,"chromosome_1",0.2245
"1176",194,"chromosome_1",0.2245
"1177",194,"chromosome_1",0.2245
"1178",194,"chromosome_1",0.2245
"1179",194,"chromosome_1",0.2245
"1180",194,"chromosome_1",0.2245
"1181",194,"chromosome_1",0.2245
"1182",194,"chromosome_1",0.2245
"1183",194,"chromosome_1",0.2245
"1184",194,"chromosome_1",0.2245
"1185",194,"chromosome_1",0.2245
"1186",194,"chromosome_1",0.2245
"1187",195,"chromosome_1",0.2095
"1188",194,"chromosome_1",0.2245
"1189",194,"chromosome_1",0.2245
"1190",196,"chromosome_1",1
"1191",194,"chromosome_1",0.2245
"1192",194,"chromosome_1",0.2245
"1193",194,"chromosome_1",0.2245
"1194",194,"chromosome_1",0.2245
"1195",194,"chromosome_1",0.2245
"1196",194,"chromosome_1",0.2245
"1197",194,"chromosome_1",0.2245
"1198",194,"chromosome_1",0.2245
"1199",194,"chromosome_1",0.2245
"1200",194,"chromosome_1",0.2245
"1201",194,"chromosome_1",0.2245
"1202",194,"chromosome_1",0.2245
"1203",194,"chromosome_1",0.2245
"1204",194,"chromosome_1",0.2245
"1205",194,"chromosome_1",0.2245
"1206",194,"chromosome_1",0.2245
"1207",194,"chromosome_1",0.2245
"1208",194,"chromosome_1",0.2245
"1209",195,"chromosome_1",0.2095
"1210",NA,"chromosome_1",NA
"1211",NA,"chromosome_1",NA
"1212",197,"chromosome_1",0.2735
"1213",197,"chromosome_1",0.2735
"1214",197,"chromosome_1",0.2735
"1215",197,"chromosome_1",0.2735
"1216",197,"chromosome_1",0.2735
"1217",197,"chromosome_1",0.2735
"1218",198,"chromosome_1",0.217
"1219",199,"chromosome_1",0.087
"1220",199,"chromosome_1",0.087
"1221",199,"chromosome_1",0.087
"1222",200,"chromosome_1",0.1185
"1223",199,"chromosome_1",0.087
"1224",199,"chromosome_1",0.087
"1225",199,"chromosome_1",0.087
"1226",199,"chromosome_1",0.087
"1227",201,"chromosome_1",0.2885
"1228",202,"chromosome_1",0.067
"1229",202,"chromosome_1",0.067
"1230",202,"chromosome_1",0.067
"1231",202,"chromosome_1",0.067
"1232",203,"chromosome_1",1
"1233",204,"chromosome_1",1
"1234",204,"chromosome_1",1
"1235",203,"chromosome_1",1
"1236",203,"chromosome_1",1
"1237",203,"chromosome_1",1
"1238",203,"chromosome_1",1
"1239",203,"chromosome_1",1
"1240",202,"chromosome_1",0.067
"1241",202,"chromosome_1",0.067
"1242",202,"chromosome_1",0.067
"1243",202,"chromosome_1",0.067
"1244",202,"chromosome_1",0.067
"1245",202,"chromosome_1",0.067
"1246",205,"chromosome_1",0.0855
"1247",206,"chromosome_1",0.1085
"1248",207,"chromosome_1",0.052
"1249",208,"chromosome_1",0.033
"1250",208,"chromosome_1",0.033
"1251",208,"chromosome_1",0.033
"1252",209,"chromosome_1",0.016
"1253",210,"chromosome_1",0.026
"1254",210,"chromosome_1",0.026
"1255",210,"chromosome_1",0.026
"1256",211,"chromosome_1",0.098
"1257",211,"chromosome_1",0.098
"1258",211,"chromosome_1",0.098
"1259",211,"chromosome_1",0.098
"1260",211,"chromosome_1",0.098
"1261",211,"chromosome_1",0.098
"1262",211,"chromosome_1",0.098
"1263",211,"chromosome_1",0.098
"1264",211,"chromosome_1",0.098
"1265",211,"chromosome_1",0.098
"1266",211,"chromosome_1",0.098
"1267",212,"chromosome_1",0.172
"1268",213,"chromosome_1",0.239
"1269",213,"chromosome_1",0.239
"1270",213,"chromosome_1",0.239
"1271",214,"chromosome_1",1
"1272",214,"chromosome_1",1
"1273",214,"chromosome_1",1
"1274",214,"chromosome_1",1
"1275",214,"chromosome_1",1
"1276",214,"chromosome_1",1
"1277",214,"chromosome_1",1
"1278",214,"chromosome_1",1
"1279",214,"chromosome_1",1
"1280",214,"chromosome_1",1
"1281",214,"chromosome_1",1
"1282",214,"chromosome_1",1
"1283",214,"chromosome_1",1
"1284",214,"chromosome_1",1
"1285",214,"chromosome_1",1
"1286",214,"chromosome_1",1
"1287",214,"chromosome_1",1
"1288",214,"chromosome_1",1
"1289",214,"chromosome_1",1
"1290",214,"chromosome_1",1
"1291",214,"chromosome_1",1
"1292",214,"chromosome_1",1
"1293",214,"chromosome_1",1
"1294",214,"chromosome_1",1
"1295",214,"chromosome_1",1
"1296",214,"chromosome_1",1
"1297",214,"chromosome_1",1
"1298",214,"chromosome_1",1
"1299",214,"chromosome_1",1
"1300",214,"chromosome_1",1
"1301",214,"chromosome_1",1
"1302",214,"chromosome_1",1
"1303",214,"chromosome_1",1
"1304",214,"chromosome_1",1
"1305",214,"chromosome_1",1
"1306",214,"chromosome_1",1
"1307",214,"chromosome_1",1
"1308",214,"chromosome_1",1
"1309",214,"chromosome_1",1
"1310",214,"chromosome_1",1
"1311",214,"chromosome_1",1
"1312",215,"chromosome_1",0.112
"1313",215,"chromosome_1",0.112
"1314",215,"chromosome_1",0.112
"1315",215,"chromosome_1",0.112
"1316",215,"chromosome_1",0.112
"1317",216,"chromosome_1",0.105
"1318",217,"chromosome_1",0.059
"1319",217,"chromosome_1",0.059
"1320",217,"chromosome_1",0.059
"1321",217,"chromosome_1",0.059
"1322",217,"chromosome_1",0.059
"1323",217,"chromosome_1",0.059
"1324",217,"chromosome_1",0.059
"1325",217,"chromosome_1",0.059
"1326",217,"chromosome_1",0.059
"1327",217,"chromosome_1",0.059
"1328",217,"chromosome_1",0.059
"1329",217,"chromosome_1",0.059
"1330",217,"chromosome_1",0.059
"1331",217,"chromosome_1",0.059
"1332",217,"chromosome_1",0.059
"1333",217,"chromosome_1",0.059
"1334",217,"chromosome_1",0.059
"1335",218,"chromosome_1",0.0635
"1336",219,"chromosome_1",0.108
"1337",220,"chromosome_1",0.04
"1338",220,"chromosome_1",0.04
"1339",220,"chromosome_1",0.04
"1340",220,"chromosome_1",0.04
"1341",220,"chromosome_1",0.04
"1342",220,"chromosome_1",0.04
"1343",220,"chromosome_1",0.04
"1344",220,"chromosome_1",0.04
"1345",220,"chromosome_1",0.04
"1346",220,"chromosome_1",0.04
"1347",220,"chromosome_1",0.04
"1348",220,"chromosome_1",0.04
"1349",219,"chromosome_1",0.108
"1350",217,"chromosome_1",0.059
"1351",217,"chromosome_1",0.059
"1352",217,"chromosome_1",0.059
"1353",217,"chromosome_1",0.059
"1354",217,"chromosome_1",0.059
"1355",217,"chromosome_1",0.059
"1356",217,"chromosome_1",0.059
"1357",217,"chromosome_1",0.059
"1358",217,"chromosome_1",0.059
"1359",217,"chromosome_1",0.059
"1360",217,"chromosome_1",0.059
"1361",217,"chromosome_1",0.059
"1362",217,"chromosome_1",0.059
"1363",217,"chromosome_1",0.059
"1364",217,"chromosome_1",0.059
"1365",217,"chromosome_1",0.059
"1366",217,"chromosome_1",0.059
"1367",217,"chromosome_1",0.059
"1368",217,"chromosome_1",0.059
"1369",217,"chromosome_1",0.059
"1370",221,"chromosome_1",0.4615
"1371",217,"chromosome_1",0.059
"1372",217,"chromosome_1",0.059
"1373",217,"chromosome_1",0.059
"1374",217,"chromosome_1",0.059
"1375",217,"chromosome_1",0.059
"1376",217,"chromosome_1",0.059
"1377",217,"chromosome_1",0.059
"1378",217,"chromosome_1",0.059
"1379",217,"chromosome_1",0.059
"1380",217,"chromosome_1",0.059
"1381",217,"chromosome_1",0.059
"1382",217,"chromosome_1",0.059
"1383",217,"chromosome_1",0.059
"1384",222,"chromosome_1",0.0215
"1385",223,"chromosome_1",5e-04
"1386",223,"chromosome_1",5e-04
"1387",223,"chromosome_1",5e-04
"1388",223,"chromosome_1",5e-04
"1389",223,"chromosome_1",5e-04
"1390",223,"chromosome_1",5e-04
"1391",223,"chromosome_1",5e-04
"1392",223,"chromosome_1",5e-04
"1393",223,"chromosome_1",5e-04
"1394",223,"chromosome_1",5e-04
"1395",223,"chromosome_1",5e-04
"1396",223,"chromosome_1",5e-04
"1397",223,"chromosome_1",5e-04
"1398",223,"chromosome_1",5e-04
"1399",223,"chromosome_1",5e-04
"1400",223,"chromosome_1",5e-04
"1401",223,"chromosome_1",5e-04
"1402",223,"chromosome_1",5e-04
"1403",223,"chromosome_1",5e-04
"1404",223,"chromosome_1",5e-04
"1405",223,"chromosome_1",5e-04
"1406",223,"chromosome_1",5e-04
"1407",223,"chromosome_1",5e-04
"1408",223,"chromosome_1",5e-04
"1409",223,"chromosome_1",5e-04
"1410",223,"chromosome_1",5e-04
"1411",224,"chromosome_1",0.0225
"1412",223,"chromosome_1",5e-04
"1413",223,"chromosome_1",5e-04
"1414",223,"chromosome_1",5e-04
"1415",223,"chromosome_1",5e-04
"1416",223,"chromosome_1",5e-04
"1417",223,"chromosome_1",5e-04
"1418",223,"chromosome_1",5e-04
"1419",223,"chromosome_1",5e-04
"1420",225,"chromosome_1",0.082
"1421",223,"chromosome_1",5e-04
"1422",223,"chromosome_1",5e-04
"1423",223,"chromosome_1",5e-04
"1424",223,"chromosome_1",5e-04
"1425",223,"chromosome_1",5e-04
"1426",223,"chromosome_1",5e-04
"1427",223,"chromosome_1",5e-04
"1428",223,"chromosome_1",5e-04
"1429",223,"chromosome_1",5e-04
"1430",223,"chromosome_1",5e-04
"1431",223,"chromosome_1",5e-04
"1432",223,"chromosome_1",5e-04
"1433",223,"chromosome_1",5e-04
"1434",223,"chromosome_1",5e-04
"1435",223,"chromosome_1",5e-04
"1436",223,"chromosome_1",5e-04
"1437",223,"chromosome_1",5e-04
"1438",223,"chromosome_1",5e-04
"1439",223,"chromosome_1",5e-04
"1440",223,"chromosome_1",5e-04
"1441",223,"chromosome_1",5e-04
"1442",223,"chromosome_1",5e-04
"1443",223,"chromosome_1",5e-04
"1444",223,"chromosome_1",5e-04
"1445",223,"chromosome_1",5e-04
"1446",223,"chromosome_1",5e-04
"1447",223,"chromosome_1",5e-04
"1448",223,"chromosome_1",5e-04
"1449",223,"chromosome_1",5e-04
"1450",223,"chromosome_1",5e-04
"1451",223,"chromosome_1",5e-04
"1452",223,"chromosome_1",5e-04
"1453",156,"chromosome_1",0.0405
"1454",156,"chromosome_1",0.0405
"1455",156,"chromosome_1",0.0405
"1456",156,"chromosome_1",0.0405
"1457",156,"chromosome_1",0.0405
"1458",156,"chromosome_1",0.0405
"1459",156,"chromosome_1",0.0405
"1460",156,"chromosome_1",0.0405
"1461",156,"chromosome_1",0.0405
"1462",156,"chromosome_1",0.0405
"1463",156,"chromosome_1",0.0405
"1464",156,"chromosome_1",0.0405
"1465",156,"chromosome_1",0.0405
"1466",156,"chromosome_1",0.0405
"1467",156,"chromosome_1",0.0405
"1468",156,"chromosome_1",0.0405
"1469",156,"chromosome_1",0.0405
"1470",156,"chromosome_1",0.0405
"1471",156,"chromosome_1",0.0405
"1472",156,"chromosome_1",0.0405
"1473",156,"chromosome_1",0.0405
"1474",156,"chromosome_1",0.0405
"1475",156,"chromosome_1",0.0405
"1476",156,"chromosome_1",0.0405
"1477",156,"chromosome_1",0.0405
"1478",156,"chromosome_1",0.0405
"1479",156,"chromosome_1",0.0405
"1480",156,"chromosome_1",0.0405
"1481",156,"chromosome_1",0.0405
"1482",156,"chromosome_1",0.0405
"1483",156,"chromosome_1",0.0405
"1484",156,"chromosome_1",0.0405
"1485",156,"chromosome_1",0.0405
"1486",156,"chromosome_1",0.0405
"1487",156,"chromosome_1",0.0405
"1488",156,"chromosome_1",0.0405
"1489",156,"chromosome_1",0.0405
"1490",156,"chromosome_1",0.0405
"1491",156,"chromosome_1",0.0405
"1492",226,"chromosome_1",0.1805
"1493",156,"chromosome_1",0.0405
"1494",156,"chromosome_1",0.0405
"1495",156,"chromosome_1",0.0405
"1496",156,"chromosome_1",0.0405
"1497",156,"chromosome_1",0.0405
"1498",156,"chromosome_1",0.0405
"1499",156,"chromosome_1",0.0405
"1500",156,"chromosome_1",0.0405
"1501",156,"chromosome_1",0.0405
"1502",156,"chromosome_1",0.0405
"1503",156,"chromosome_1",0.0405
"1504",156,"chromosome_1",0.0405
"1505",156,"chromosome_1",0.0405
"1506",156,"chromosome_1",0.0405
"1507",156,"chromosome_1",0.0405
"1508",156,"chromosome_1",0.0405
"1509",156,"chromosome_1",0.0405
"1510",156,"chromosome_1",0.0405
"1511",156,"chromosome_1",0.0405
"1512",156,"chromosome_1",0.0405
"1513",156,"chromosome_1",0.0405
"1514",156,"chromosome_1",0.0405
"1515",156,"chromosome_1",0.0405
"1516",156,"chromosome_1",0.0405
"1517",156,"chromosome_1",0.0405
"1518",156,"chromosome_1",0.0405
"1519",156,"chromosome_1",0.0405
"1520",156,"chromosome_1",0.0405
"1521",156,"chromosome_1",0.0405
"1522",156,"chromosome_1",0.0405
"1523",156,"chromosome_1",0.0405
"1524",156,"chromosome_1",0.0405
"1525",156,"chromosome_1",0.0405
"1526",156,"chromosome_1",0.0405
"1527",156,"chromosome_1",0.0405
"1528",156,"chromosome_1",0.0405
"1529",156,"chromosome_1",0.0405
"1530",156,"chromosome_1",0.0405
"1531",156,"chromosome_1",0.0405
"1532",156,"chromosome_1",0.0405
"1533",156,"chromosome_1",0.0405
"1534",157,"chromosome_1",0.266
"1535",227,"chromosome_1",0.0535
"1536",156,"chromosome_1",0.0405
"1537",156,"chromosome_1",0.0405
"1538",156,"chromosome_1",0.0405
"1539",156,"chromosome_1",0.0405
"1540",156,"chromosome_1",0.0405
"1541",156,"chromosome_1",0.0405
"1542",156,"chromosome_1",0.0405
"1543",156,"chromosome_1",0.0405
"1544",156,"chromosome_1",0.0405
"1545",156,"chromosome_1",0.0405
"1546",156,"chromosome_1",0.0405
"1547",156,"chromosome_1",0.0405
"1548",156,"chromosome_1",0.0405
"1549",228,"chromosome_1",1
"1550",156,"chromosome_1",0.0405
"1551",156,"chromosome_1",0.0405
"1552",156,"chromosome_1",0.0405
"1553",156,"chromosome_1",0.0405
"1554",156,"chromosome_1",0.0405
"1555",156,"chromosome_1",0.0405
"1556",156,"chromosome_1",0.0405
"1557",156,"chromosome_1",0.0405
"1558",156,"chromosome_1",0.0405
"1559",156,"chromosome_1",0.0405
"1560",156,"chromosome_1",0.0405
"1561",156,"chromosome_1",0.0405
"1562",156,"chromosome_1",0.0405
"1563",229,"chromosome_1",0.158
"1564",157,"chromosome_1",0.266
"1565",156,"chromosome_1",0.0405
"1566",230,"chromosome_1",0.003
"1567",231,"chromosome_1",0.0055
"1568",231,"chromosome_1",0.0055
"1569",232,"chromosome_1",0.0025
"1570",233,"chromosome_1",0.099
"1571",233,"chromosome_1",0.099
"1572",233,"chromosome_1",0.099
"1573",233,"chromosome_1",0.099
"1574",234,"chromosome_1",0.092
"1575",234,"chromosome_1",0.092
"1576",234,"chromosome_1",0.092
"1577",235,"chromosome_1",0.526
"1578",236,"chromosome_1",0.4715
"1579",237,"chromosome_1",0.4365
"1580",NA,"chromosome_1",NA
"1581",NA,"chromosome_1",NA
"1582",NA,"chromosome_1",NA
"1583",NA,"chromosome_1",NA
"1584",NA,"chromosome_1",NA
"1585",NA,"chromosome_1",NA
"1586",NA,"chromosome_1",NA
"1587",NA,"chromosome_1",NA
"1588",NA,"chromosome_1",NA
"1589",NA,"chromosome_1",NA
"1590",NA,"chromosome_1",NA
"1591",NA,"chromosome_1",NA
"1592",238,"chromosome_1",1
"1593",239,"chromosome_1",1
"1594",239,"chromosome_1",1
"1595",240,"chromosome_1",0.24
"1596",241,"chromosome_1",0.4165
"1597",242,"chromosome_1",0.233
