"","haplogroup","chr","p_val"
"816",149,"chromosome_1",0.08135
"817",149,"chromosome_1",0.08135
"818",149,"chromosome_1",0.08135
"819",150,"chromosome_1",0.10955
"820",150,"chromosome_1",0.10955
"821",150,"chromosome_1",0.10955
"822",150,"chromosome_1",0.10955
"823",150,"chromosome_1",0.10955
"824",150,"chromosome_1",0.10955
"825",150,"chromosome_1",0.10955
"826",150,"chromosome_1",0.10955
"827",150,"chromosome_1",0.10955
"828",150,"chromosome_1",0.10955
"829",150,"chromosome_1",0.10955
"830",150,"chromosome_1",0.10955
"831",150,"chromosome_1",0.10955
"832",150,"chromosome_1",0.10955
"833",150,"chromosome_1",0.10955
"834",150,"chromosome_1",0.10955
"835",150,"chromosome_1",0.10955
"836",150,"chromosome_1",0.10955
"837",150,"chromosome_1",0.10955
"838",150,"chromosome_1",0.10955
"839",150,"chromosome_1",0.10955
"840",150,"chromosome_1",0.10955
"841",150,"chromosome_1",0.10955
"842",150,"chromosome_1",0.10955
"843",150,"chromosome_1",0.10955
"844",150,"chromosome_1",0.10955
"845",150,"chromosome_1",0.10955
"846",150,"chromosome_1",0.10955
"847",150,"chromosome_1",0.10955
"848",150,"chromosome_1",0.10955
"849",150,"chromosome_1",0.10955
"850",150,"chromosome_1",0.10955
"851",150,"chromosome_1",0.10955
"852",150,"chromosome_1",0.10955
"853",150,"chromosome_1",0.10955
"854",150,"chromosome_1",0.10955
"855",150,"chromosome_1",0.10955
"856",150,"chromosome_1",0.10955
"857",150,"chromosome_1",0.10955
"858",150,"chromosome_1",0.10955
"859",150,"chromosome_1",0.10955
"860",150,"chromosome_1",0.10955
"861",150,"chromosome_1",0.10955
"862",150,"chromosome_1",0.10955
"863",150,"chromosome_1",0.10955
"864",150,"chromosome_1",0.10955
"865",150,"chromosome_1",0.10955
"866",150,"chromosome_1",0.10955
"867",150,"chromosome_1",0.10955
"868",150,"chromosome_1",0.10955
"869",150,"chromosome_1",0.10955
"870",150,"chromosome_1",0.10955
"871",150,"chromosome_1",0.10955
"872",150,"chromosome_1",0.10955
"873",150,"chromosome_1",0.10955
"874",151,"chromosome_1",1
"875",151,"chromosome_1",1
"876",152,"chromosome_1",0.12815
"877",152,"chromosome_1",0.12815
"878",152,"chromosome_1",0.12815
"879",152,"chromosome_1",0.12815
"880",152,"chromosome_1",0.12815
"881",152,"chromosome_1",0.12815
"882",152,"chromosome_1",0.12815
"883",152,"chromosome_1",0.12815
"884",152,"chromosome_1",0.12815
"885",152,"chromosome_1",0.12815
"886",152,"chromosome_1",0.12815
"887",152,"chromosome_1",0.12815
"888",152,"chromosome_1",0.12815
"889",152,"chromosome_1",0.12815
"890",152,"chromosome_1",0.12815
"891",152,"chromosome_1",0.12815
"892",152,"chromosome_1",0.12815
"893",152,"chromosome_1",0.12815
"894",152,"chromosome_1",0.12815
"895",152,"chromosome_1",0.12815
"896",152,"chromosome_1",0.12815
"897",152,"chromosome_1",0.12815
"898",152,"chromosome_1",0.12815
"899",152,"chromosome_1",0.12815
"900",152,"chromosome_1",0.12815
"901",152,"chromosome_1",0.12815
"902",152,"chromosome_1",0.12815
"903",152,"chromosome_1",0.12815
"904",152,"chromosome_1",0.12815
"905",152,"chromosome_1",0.12815
"906",152,"chromosome_1",0.12815
"907",152,"chromosome_1",0.12815
"908",152,"chromosome_1",0.12815
"909",152,"chromosome_1",0.12815
"910",152,"chromosome_1",0.12815
"911",152,"chromosome_1",0.12815
"912",152,"chromosome_1",0.12815
"913",152,"chromosome_1",0.12815
"914",152,"chromosome_1",0.12815
"915",152,"chromosome_1",0.12815
"916",152,"chromosome_1",0.12815
"917",152,"chromosome_1",0.12815
"918",152,"chromosome_1",0.12815
"919",152,"chromosome_1",0.12815
"920",152,"chromosome_1",0.12815
"921",152,"chromosome_1",0.12815
"922",152,"chromosome_1",0.12815
"923",152,"chromosome_1",0.12815
"924",152,"chromosome_1",0.12815
"925",152,"chromosome_1",0.12815
"926",153,"chromosome_1",0.24375
"927",154,"chromosome_1",1
"928",154,"chromosome_1",1
"929",154,"chromosome_1",1
"930",154,"chromosome_1",1
"931",154,"chromosome_1",1
"932",154,"chromosome_1",1
"933",154,"chromosome_1",1
"934",154,"chromosome_1",1
"935",154,"chromosome_1",1
"936",154,"chromosome_1",1
"937",154,"chromosome_1",1
"938",154,"chromosome_1",1
"939",154,"chromosome_1",1
"940",154,"chromosome_1",1
"941",154,"chromosome_1",1
"942",154,"chromosome_1",1
"943",154,"chromosome_1",1
"944",154,"chromosome_1",1
"945",154,"chromosome_1",1
"946",154,"chromosome_1",1
"947",154,"chromosome_1",1
"948",154,"chromosome_1",1
"949",154,"chromosome_1",1
"950",154,"chromosome_1",1
"951",154,"chromosome_1",1
"952",154,"chromosome_1",1
"953",154,"chromosome_1",1
"954",154,"chromosome_1",1
"955",154,"chromosome_1",1
"956",154,"chromosome_1",1
"957",154,"chromosome_1",1
"958",154,"chromosome_1",1
"959",154,"chromosome_1",1
"960",154,"chromosome_1",1
"961",154,"chromosome_1",1
"962",154,"chromosome_1",1
"963",154,"chromosome_1",1
"964",154,"chromosome_1",1
"965",154,"chromosome_1",1
"966",154,"chromosome_1",1
"967",154,"chromosome_1",1
"968",154,"chromosome_1",1
"969",154,"chromosome_1",1
"970",154,"chromosome_1",1
"971",154,"chromosome_1",1
"972",154,"chromosome_1",1
"973",154,"chromosome_1",1
"974",154,"chromosome_1",1
"975",154,"chromosome_1",1
"976",154,"chromosome_1",1
"977",154,"chromosome_1",1
"978",154,"chromosome_1",1
"979",154,"chromosome_1",1
"980",154,"chromosome_1",1
"981",154,"chromosome_1",1
"982",154,"chromosome_1",1
"983",154,"chromosome_1",1
"984",154,"chromosome_1",1
"985",154,"chromosome_1",1
"986",154,"chromosome_1",1
"987",154,"chromosome_1",1
"988",154,"chromosome_1",1
"989",154,"chromosome_1",1
"990",154,"chromosome_1",1
"991",154,"chromosome_1",1
"992",154,"chromosome_1",1
"993",154,"chromosome_1",1
"994",154,"chromosome_1",1
"995",154,"chromosome_1",1
"996",154,"chromosome_1",1
"997",154,"chromosome_1",1
"998",154,"chromosome_1",1
"999",154,"chromosome_1",1
"1000",154,"chromosome_1",1
"1001",154,"chromosome_1",1
"1002",154,"chromosome_1",1
"1003",154,"chromosome_1",1
"1004",154,"chromosome_1",1
"1005",154,"chromosome_1",1
"1006",155,"chromosome_1",1
"1007",156,"chromosome_1",1
"1008",156,"chromosome_1",1
"1009",156,"chromosome_1",1
"1010",156,"chromosome_1",1
"1011",156,"chromosome_1",1
"1012",156,"chromosome_1",1
"1013",156,"chromosome_1",1
"1014",156,"chromosome_1",1
"1015",156,"chromosome_1",1
"1016",156,"chromosome_1",1
"1017",156,"chromosome_1",1
"1018",156,"chromosome_1",1
"1019",156,"chromosome_1",1
"1020",156,"chromosome_1",1
"1021",156,"chromosome_1",1
"1022",156,"chromosome_1",1
"1023",156,"chromosome_1",1
"1024",156,"chromosome_1",1
"1025",156,"chromosome_1",1
"1026",156,"chromosome_1",1
"1027",156,"chromosome_1",1
"1028",156,"chromosome_1",1
"1029",156,"chromosome_1",1
"1030",156,"chromosome_1",1
"1031",156,"chromosome_1",1
"1032",156,"chromosome_1",1
"1033",156,"chromosome_1",1
"1034",156,"chromosome_1",1
"1035",156,"chromosome_1",1
"1036",156,"chromosome_1",1
"1037",156,"chromosome_1",1
"1038",156,"chromosome_1",1
"1039",156,"chromosome_1",1
"1040",156,"chromosome_1",1
"1041",156,"chromosome_1",1
"1042",157,"chromosome_1",0.2773
"1043",157,"chromosome_1",0.2773
"1044",157,"chromosome_1",0.2773
"1045",157,"chromosome_1",0.2773
"1046",157,"chromosome_1",0.2773
"1047",157,"chromosome_1",0.2773
"1048",157,"chromosome_1",0.2773
"1049",157,"chromosome_1",0.2773
"1050",157,"chromosome_1",0.2773
"1051",157,"chromosome_1",0.2773
"1052",157,"chromosome_1",0.2773
"1053",157,"chromosome_1",0.2773
"1054",157,"chromosome_1",0.2773
"1055",157,"chromosome_1",0.2773
"1056",157,"chromosome_1",0.2773
"1057",157,"chromosome_1",0.2773
"1058",157,"chromosome_1",0.2773
"1059",157,"chromosome_1",0.2773
"1060",157,"chromosome_1",0.2773
"1061",157,"chromosome_1",0.2773
"1062",157,"chromosome_1",0.2773
"1063",157,"chromosome_1",0.2773
"1064",157,"chromosome_1",0.2773
"1065",157,"chromosome_1",0.2773
"1066",157,"chromosome_1",0.2773
"1067",157,"chromosome_1",0.2773
"1068",157,"chromosome_1",0.2773
"1069",157,"chromosome_1",0.2773
"1070",157,"chromosome_1",0.2773
"1071",157,"chromosome_1",0.2773
"1072",157,"chromosome_1",0.2773
"1073",157,"chromosome_1",0.2773
"1074",157,"chromosome_1",0.2773
"1075",157,"chromosome_1",0.2773
"1076",157,"chromosome_1",0.2773
"1077",157,"chromosome_1",0.2773
"1078",157,"chromosome_1",0.2773
"1079",157,"chromosome_1",0.2773
"1080",157,"chromosome_1",0.2773
"1081",157,"chromosome_1",0.2773
"1082",157,"chromosome_1",0.2773
"1083",157,"chromosome_1",0.2773
"1084",157,"chromosome_1",0.2773
"1085",157,"chromosome_1",0.2773
"1086",157,"chromosome_1",0.2773
"1087",157,"chromosome_1",0.2773
"1088",157,"chromosome_1",0.2773
"1089",157,"chromosome_1",0.2773
"1090",157,"chromosome_1",0.2773
"1091",158,"chromosome_1",0.3746
"1092",159,"chromosome_1",0.39365
"1093",159,"chromosome_1",0.39365
"1094",160,"chromosome_1",0.1394
"1095",161,"chromosome_1",0.1592
"1096",161,"chromosome_1",0.1592
"1097",161,"chromosome_1",0.1592
"1098",161,"chromosome_1",0.1592
"1099",161,"chromosome_1",0.1592
"1100",161,"chromosome_1",0.1592
"1101",161,"chromosome_1",0.1592
"1102",161,"chromosome_1",0.1592
"1103",161,"chromosome_1",0.1592
"1104",161,"chromosome_1",0.1592
"1105",161,"chromosome_1",0.1592
"1106",161,"chromosome_1",0.1592
"1107",161,"chromosome_1",0.1592
"1108",161,"chromosome_1",0.1592
"1109",161,"chromosome_1",0.1592
"1110",161,"chromosome_1",0.1592
"1111",161,"chromosome_1",0.1592
"1112",161,"chromosome_1",0.1592
"1113",161,"chromosome_1",0.1592
"1114",161,"chromosome_1",0.1592
"1115",161,"chromosome_1",0.1592
"1116",161,"chromosome_1",0.1592
"1117",161,"chromosome_1",0.1592
"1118",161,"chromosome_1",0.1592
"1119",161,"chromosome_1",0.1592
"1120",161,"chromosome_1",0.1592
"1121",161,"chromosome_1",0.1592
"1122",161,"chromosome_1",0.1592
"1123",161,"chromosome_1",0.1592
"1124",161,"chromosome_1",0.1592
"1125",161,"chromosome_1",0.1592
"1126",161,"chromosome_1",0.1592
"1127",161,"chromosome_1",0.1592
"1128",161,"chromosome_1",0.1592
"1129",161,"chromosome_1",0.1592
"1130",161,"chromosome_1",0.1592
"1131",161,"chromosome_1",0.1592
"1132",162,"chromosome_1",1
"1133",162,"chromosome_1",1
"1134",162,"chromosome_1",1
"1135",162,"chromosome_1",1
"1136",162,"chromosome_1",1
"1137",162,"chromosome_1",1
"1138",162,"chromosome_1",1
"1139",163,"chromosome_1",1
"1140",163,"chromosome_1",1
"1141",163,"chromosome_1",1
"1142",163,"chromosome_1",1
"1143",163,"chromosome_1",1
"1144",163,"chromosome_1",1
"1145",163,"chromosome_1",1
"1146",163,"chromosome_1",1
"1147",163,"chromosome_1",1
"1148",163,"chromosome_1",1
"1149",163,"chromosome_1",1
"1150",163,"chromosome_1",1
"1151",164,"chromosome_1",0.3095
"1152",165,"chromosome_1",1
"1153",165,"chromosome_1",1
"1154",164,"chromosome_1",0.3095
"1155",164,"chromosome_1",0.3095
"1156",164,"chromosome_1",0.3095
"1157",164,"chromosome_1",0.3095
"1158",164,"chromosome_1",0.3095
"1159",163,"chromosome_1",1
"1160",163,"chromosome_1",1
"1161",163,"chromosome_1",1
"1162",163,"chromosome_1",1
"1163",163,"chromosome_1",1
"1164",163,"chromosome_1",1
"1165",166,"chromosome_1",0.16845
"1166",167,"chromosome_1",0.2101
"1167",168,"chromosome_1",1
"1168",168,"chromosome_1",1
"1169",168,"chromosome_1",1
"1170",169,"chromosome_1",1
"1171",170,"chromosome_1",1
"1172",170,"chromosome_1",1
"1173",171,"chromosome_1",1
"1174",171,"chromosome_1",1
"1175",171,"chromosome_1",1
"1176",171,"chromosome_1",1
"1177",171,"chromosome_1",1
"1178",171,"chromosome_1",1
"1179",171,"chromosome_1",1
"1180",171,"chromosome_1",1
"1181",171,"chromosome_1",1
"1182",171,"chromosome_1",1
"1183",171,"chromosome_1",1
"1184",172,"chromosome_1",1
"1185",172,"chromosome_1",1
"1186",172,"chromosome_1",1
"1187",172,"chromosome_1",1
"1188",173,"chromosome_1",1
"1189",173,"chromosome_1",1
"1190",173,"chromosome_1",1
"1191",173,"chromosome_1",1
"1192",173,"chromosome_1",1
"1193",173,"chromosome_1",1
"1194",173,"chromosome_1",1
"1195",173,"chromosome_1",1
"1196",173,"chromosome_1",1
"1197",173,"chromosome_1",1
"1198",173,"chromosome_1",1
"1199",173,"chromosome_1",1
"1200",173,"chromosome_1",1
"1201",173,"chromosome_1",1
"1202",173,"chromosome_1",1
"1203",173,"chromosome_1",1
"1204",173,"chromosome_1",1
"1205",173,"chromosome_1",1
"1206",173,"chromosome_1",1
"1207",173,"chromosome_1",1
"1208",173,"chromosome_1",1
"1209",173,"chromosome_1",1
"1210",173,"chromosome_1",1
"1211",173,"chromosome_1",1
"1212",173,"chromosome_1",1
"1213",173,"chromosome_1",1
"1214",173,"chromosome_1",1
"1215",173,"chromosome_1",1
"1216",173,"chromosome_1",1
"1217",173,"chromosome_1",1
"1218",173,"chromosome_1",1
"1219",173,"chromosome_1",1
"1220",173,"chromosome_1",1
"1221",173,"chromosome_1",1
"1222",173,"chromosome_1",1
"1223",173,"chromosome_1",1
"1224",173,"chromosome_1",1
"1225",173,"chromosome_1",1
"1226",173,"chromosome_1",1
"1227",173,"chromosome_1",1
"1228",174,"chromosome_1",0.22765
"1229",174,"chromosome_1",0.22765
"1230",174,"chromosome_1",0.22765
"1231",174,"chromosome_1",0.22765
"1232",174,"chromosome_1",0.22765
"1233",175,"chromosome_1",1
"1234",176,"chromosome_1",1
"1235",176,"chromosome_1",1
"1236",176,"chromosome_1",1
"1237",176,"chromosome_1",1
"1238",176,"chromosome_1",1
"1239",176,"chromosome_1",1
"1240",176,"chromosome_1",1
"1241",176,"chromosome_1",1
"1242",176,"chromosome_1",1
"1243",176,"chromosome_1",1
"1244",176,"chromosome_1",1
"1245",176,"chromosome_1",1
"1246",176,"chromosome_1",1
"1247",176,"chromosome_1",1
"1248",176,"chromosome_1",1
"1249",176,"chromosome_1",1
"1250",176,"chromosome_1",1
"1251",176,"chromosome_1",1
"1252",177,"chromosome_1",1
"1253",178,"chromosome_1",0.22145
"1254",178,"chromosome_1",0.22145
"1255",178,"chromosome_1",0.22145
"1256",178,"chromosome_1",0.22145
"1257",178,"chromosome_1",0.22145
"1258",178,"chromosome_1",0.22145
"1259",178,"chromosome_1",0.22145
"1260",178,"chromosome_1",0.22145
"1261",178,"chromosome_1",0.22145
"1262",178,"chromosome_1",0.22145
"1263",178,"chromosome_1",0.22145
"1264",177,"chromosome_1",1
"1265",176,"chromosome_1",1
"1266",176,"chromosome_1",1
"1267",176,"chromosome_1",1
"1268",176,"chromosome_1",1
"1269",176,"chromosome_1",1
"1270",176,"chromosome_1",1
"1271",176,"chromosome_1",1
"1272",176,"chromosome_1",1
"1273",176,"chromosome_1",1
"1274",176,"chromosome_1",1
"1275",176,"chromosome_1",1
"1276",176,"chromosome_1",1
"1277",176,"chromosome_1",1
"1278",176,"chromosome_1",1
"1279",176,"chromosome_1",1
"1280",176,"chromosome_1",1
"1281",176,"chromosome_1",1
"1282",176,"chromosome_1",1
"1283",176,"chromosome_1",1
"1284",176,"chromosome_1",1
"1285",176,"chromosome_1",1
"1286",176,"chromosome_1",1
"1287",176,"chromosome_1",1
"1288",176,"chromosome_1",1
"1289",176,"chromosome_1",1
"1290",176,"chromosome_1",1
"1291",176,"chromosome_1",1
"1292",176,"chromosome_1",1
"1293",176,"chromosome_1",1
"1294",176,"chromosome_1",1
"1295",176,"chromosome_1",1
"1296",179,"chromosome_1",1
"1297",180,"chromosome_1",0.03915
"1298",180,"chromosome_1",0.03915
"1299",180,"chromosome_1",0.03915
"1300",180,"chromosome_1",0.03915
"1301",180,"chromosome_1",0.03915
"1302",180,"chromosome_1",0.03915
"1303",180,"chromosome_1",0.03915
"1304",180,"chromosome_1",0.03915
"1305",180,"chromosome_1",0.03915
"1306",180,"chromosome_1",0.03915
"1307",180,"chromosome_1",0.03915
"1308",180,"chromosome_1",0.03915
"1309",180,"chromosome_1",0.03915
"1310",180,"chromosome_1",0.03915
"1311",180,"chromosome_1",0.03915
"1312",180,"chromosome_1",0.03915
"1313",180,"chromosome_1",0.03915
"1314",180,"chromosome_1",0.03915
"1315",180,"chromosome_1",0.03915
"1316",180,"chromosome_1",0.03915
"1317",180,"chromosome_1",0.03915
"1318",180,"chromosome_1",0.03915
"1319",180,"chromosome_1",0.03915
"1320",180,"chromosome_1",0.03915
"1321",180,"chromosome_1",0.03915
"1322",180,"chromosome_1",0.03915
"1323",180,"chromosome_1",0.03915
"1324",180,"chromosome_1",0.03915
"1325",180,"chromosome_1",0.03915
"1326",180,"chromosome_1",0.03915
"1327",180,"chromosome_1",0.03915
"1328",180,"chromosome_1",0.03915
"1329",180,"chromosome_1",0.03915
"1330",180,"chromosome_1",0.03915
"1331",180,"chromosome_1",0.03915
"1332",180,"chromosome_1",0.03915
"1333",180,"chromosome_1",0.03915
"1334",180,"chromosome_1",0.03915
"1335",180,"chromosome_1",0.03915
"1336",180,"chromosome_1",0.03915
"1337",180,"chromosome_1",0.03915
"1338",180,"chromosome_1",0.03915
"1339",180,"chromosome_1",0.03915
"1340",180,"chromosome_1",0.03915
"1341",180,"chromosome_1",0.03915
"1342",180,"chromosome_1",0.03915
"1343",180,"chromosome_1",0.03915
"1344",180,"chromosome_1",0.03915
"1345",180,"chromosome_1",0.03915
"1346",180,"chromosome_1",0.03915
"1347",180,"chromosome_1",0.03915
"1348",180,"chromosome_1",0.03915
"1349",180,"chromosome_1",0.03915
"1350",180,"chromosome_1",0.03915
"1351",180,"chromosome_1",0.03915
"1352",180,"chromosome_1",0.03915
"1353",180,"chromosome_1",0.03915
"1354",180,"chromosome_1",0.03915
"1355",180,"chromosome_1",0.03915
"1356",180,"chromosome_1",0.03915
"1357",180,"chromosome_1",0.03915
"1358",180,"chromosome_1",0.03915
"1359",180,"chromosome_1",0.03915
"1360",180,"chromosome_1",0.03915
"1361",180,"chromosome_1",0.03915
"1362",180,"chromosome_1",0.03915
"1363",180,"chromosome_1",0.03915
"1364",138,"chromosome_1",0.04585
"1365",138,"chromosome_1",0.04585
"1366",138,"chromosome_1",0.04585
"1367",138,"chromosome_1",0.04585
"1368",138,"chromosome_1",0.04585
"1369",138,"chromosome_1",0.04585
"1370",138,"chromosome_1",0.04585
"1371",138,"chromosome_1",0.04585
"1372",138,"chromosome_1",0.04585
"1373",138,"chromosome_1",0.04585
"1374",138,"chromosome_1",0.04585
"1375",138,"chromosome_1",0.04585
"1376",138,"chromosome_1",0.04585
"1377",138,"chromosome_1",0.04585
"1378",138,"chromosome_1",0.04585
"1379",138,"chromosome_1",0.04585
"1380",138,"chromosome_1",0.04585
"1381",138,"chromosome_1",0.04585
"1382",138,"chromosome_1",0.04585
"1383",138,"chromosome_1",0.04585
"1384",138,"chromosome_1",0.04585
"1385",138,"chromosome_1",0.04585
"1386",138,"chromosome_1",0.04585
"1387",138,"chromosome_1",0.04585
"1388",138,"chromosome_1",0.04585
"1389",138,"chromosome_1",0.04585
"1390",138,"chromosome_1",0.04585
"1391",138,"chromosome_1",0.04585
"1392",138,"chromosome_1",0.04585
"1393",138,"chromosome_1",0.04585
"1394",138,"chromosome_1",0.04585
"1395",138,"chromosome_1",0.04585
"1396",138,"chromosome_1",0.04585
"1397",138,"chromosome_1",0.04585
"1398",138,"chromosome_1",0.04585
"1399",138,"chromosome_1",0.04585
"1400",138,"chromosome_1",0.04585
"1401",138,"chromosome_1",0.04585
"1402",138,"chromosome_1",0.04585
"1403",138,"chromosome_1",0.04585
"1404",138,"chromosome_1",0.04585
"1405",138,"chromosome_1",0.04585
"1406",138,"chromosome_1",0.04585
"1407",138,"chromosome_1",0.04585
"1408",138,"chromosome_1",0.04585
"1409",138,"chromosome_1",0.04585
"1410",138,"chromosome_1",0.04585
"1411",138,"chromosome_1",0.04585
"1412",138,"chromosome_1",0.04585
"1413",138,"chromosome_1",0.04585
"1414",138,"chromosome_1",0.04585
"1415",138,"chromosome_1",0.04585
"1416",138,"chromosome_1",0.04585
"1417",138,"chromosome_1",0.04585
"1418",138,"chromosome_1",0.04585
"1419",138,"chromosome_1",0.04585
"1420",138,"chromosome_1",0.04585
"1421",138,"chromosome_1",0.04585
"1422",138,"chromosome_1",0.04585
"1423",138,"chromosome_1",0.04585
"1424",138,"chromosome_1",0.04585
"1425",138,"chromosome_1",0.04585
"1426",138,"chromosome_1",0.04585
"1427",138,"chromosome_1",0.04585
"1428",138,"chromosome_1",0.04585
"1429",138,"chromosome_1",0.04585
"1430",138,"chromosome_1",0.04585
"1431",138,"chromosome_1",0.04585
"1432",138,"chromosome_1",0.04585
"1433",138,"chromosome_1",0.04585
"1434",138,"chromosome_1",0.04585
"1435",138,"chromosome_1",0.04585
"1436",138,"chromosome_1",0.04585
"1437",138,"chromosome_1",0.04585
"1438",138,"chromosome_1",0.04585
"1439",138,"chromosome_1",0.04585
"1440",138,"chromosome_1",0.04585
"1441",138,"chromosome_1",0.04585
"1442",138,"chromosome_1",0.04585
"1443",138,"chromosome_1",0.04585
"1444",138,"chromosome_1",0.04585
"1445",138,"chromosome_1",0.04585
"1446",138,"chromosome_1",0.04585
"1447",138,"chromosome_1",0.04585
"1448",138,"chromosome_1",0.04585
"1449",138,"chromosome_1",0.04585
"1450",138,"chromosome_1",0.04585
"1451",138,"chromosome_1",0.04585
"1452",138,"chromosome_1",0.04585
"1453",138,"chromosome_1",0.04585
"1454",138,"chromosome_1",0.04585
"1455",138,"chromosome_1",0.04585
"1456",138,"chromosome_1",0.04585
"1457",138,"chromosome_1",0.04585
"1458",138,"chromosome_1",0.04585
"1459",138,"chromosome_1",0.04585
"1460",138,"chromosome_1",0.04585
"1461",138,"chromosome_1",0.04585
"1462",138,"chromosome_1",0.04585
"1463",138,"chromosome_1",0.04585
"1464",138,"chromosome_1",0.04585
"1465",138,"chromosome_1",0.04585
"1466",138,"chromosome_1",0.04585
"1467",138,"chromosome_1",0.04585
"1468",138,"chromosome_1",0.04585
"1469",138,"chromosome_1",0.04585
"1470",138,"chromosome_1",0.04585
"1471",138,"chromosome_1",0.04585
"1472",138,"chromosome_1",0.04585
"1473",181,"chromosome_1",0.15925
"1474",182,"chromosome_1",0.1243
"1475",182,"chromosome_1",0.1243
"1476",183,"chromosome_1",1
"1477",184,"chromosome_1",1
"1478",184,"chromosome_1",1
"1479",184,"chromosome_1",1
"1480",184,"chromosome_1",1
"1481",185,"chromosome_1",1
"1482",185,"chromosome_1",1
"1483",185,"chromosome_1",1
"1484",186,"chromosome_1",1
"1485",187,"chromosome_1",0.50795
"1486",188,"chromosome_1",1
"1487",NA,"chromosome_1",NA
"1488",NA,"chromosome_1",NA
"1489",NA,"chromosome_1",NA
"1490",189,"chromosome_1",1
"1491",190,"chromosome_1",1
"1492",190,"chromosome_1",1
"1493",191,"chromosome_1",0.4994
"1494",192,"chromosome_1",0.49155
"1495",193,"chromosome_1",1
"1496",194,"chromosome_1",0.55195
"1497",194,"chromosome_1",0.55195
"1498",195,"chromosome_1",0.5395
"1499",195,"chromosome_1",0.5395
"1500",196,"chromosome_1",0.51485
"1501",197,"chromosome_1",1
"1502",198,"chromosome_1",0.50995
"1503",198,"chromosome_1",0.50995
"1504",199,"chromosome_1",1
"1505",199,"chromosome_1",1
"1506",199,"chromosome_1",1
"1507",200,"chromosome_1",1
"1508",200,"chromosome_1",1
"1509",200,"chromosome_1",1
"1510",200,"chromosome_1",1
"1511",200,"chromosome_1",1
"1512",200,"chromosome_1",1
"1513",200,"chromosome_1",1
"1514",200,"chromosome_1",1
"1515",200,"chromosome_1",1
"1516",200,"chromosome_1",1
"1517",200,"chromosome_1",1
"1518",200,"chromosome_1",1
"1519",200,"chromosome_1",1
"1520",200,"chromosome_1",1
"1521",200,"chromosome_1",1
"1522",200,"chromosome_1",1
"1523",200,"chromosome_1",1
"1524",200,"chromosome_1",1
"1525",200,"chromosome_1",1
"1526",200,"chromosome_1",1
"1527",200,"chromosome_1",1
"1528",200,"chromosome_1",1
"1529",200,"chromosome_1",1
"1530",201,"chromosome_1",1
"1531",201,"chromosome_1",1
"1532",201,"chromosome_1",1
"1533",201,"chromosome_1",1
"1534",202,"chromosome_1",1
"1535",202,"chromosome_1",1
"1536",202,"chromosome_1",1
"1537",202,"chromosome_1",1
"1538",202,"chromosome_1",1
"1539",202,"chromosome_1",1
"1540",202,"chromosome_1",1
"1541",202,"chromosome_1",1
"1542",202,"chromosome_1",1
"1543",202,"chromosome_1",1
"1544",202,"chromosome_1",1
"1545",202,"chromosome_1",1
"1546",202,"chromosome_1",1
"1547",202,"chromosome_1",1
"1548",202,"chromosome_1",1
"1549",202,"chromosome_1",1
"1550",202,"chromosome_1",1
"1551",202,"chromosome_1",1
"1552",202,"chromosome_1",1
"1553",202,"chromosome_1",1
"1554",202,"chromosome_1",1
"1555",203,"chromosome_1",0.4778
"1556",204,"chromosome_1",1
"1557",204,"chromosome_1",1
"1558",204,"chromosome_1",1
"1559",204,"chromosome_1",1
"1560",205,"chromosome_1",1
"1561",205,"chromosome_1",1
"1562",205,"chromosome_1",1
"1563",206,"chromosome_1",1
"1564",207,"chromosome_1",1
"1565",208,"chromosome_1",0.47665
"1566",208,"chromosome_1",0.47665
"1567",209,"chromosome_1",0.4922
"1568",210,"chromosome_1",0.3557
"1569",211,"chromosome_1",1
"1570",211,"chromosome_1",1
"1571",211,"chromosome_1",1
"1572",211,"chromosome_1",1
"1573",211,"chromosome_1",1
"1574",211,"chromosome_1",1
"1575",212,"chromosome_1",0.17195
"1576",212,"chromosome_1",0.17195
"1577",213,"chromosome_1",0.2246
"1578",213,"chromosome_1",0.2246
"1579",213,"chromosome_1",0.2246
"1580",213,"chromosome_1",0.2246
"1581",213,"chromosome_1",0.2246
"1582",213,"chromosome_1",0.2246
"1583",214,"chromosome_1",1
"1584",214,"chromosome_1",1
"1585",214,"chromosome_1",1
"1586",214,"chromosome_1",1
"1587",214,"chromosome_1",1
"1588",214,"chromosome_1",1
"1589",214,"chromosome_1",1
"1590",214,"chromosome_1",1
"1591",214,"chromosome_1",1
"1592",214,"chromosome_1",1
"1593",214,"chromosome_1",1
"1594",215,"chromosome_1",1
"1595",216,"chromosome_1",0.1564
"1596",217,"chromosome_1",1
"1597",217,"chromosome_1",1
"1598",218,"chromosome_1",1
"1599",218,"chromosome_1",1
"1600",218,"chromosome_1",1
"1601",218,"chromosome_1",1
"1602",218,"chromosome_1",1
"1603",218,"chromosome_1",1
"1604",218,"chromosome_1",1
"1605",218,"chromosome_1",1
"1606",218,"chromosome_1",1
"1607",218,"chromosome_1",1
"1608",218,"chromosome_1",1
"1609",218,"chromosome_1",1
"1610",218,"chromosome_1",1
"1611",218,"chromosome_1",1
"1612",218,"chromosome_1",1
"1613",218,"chromosome_1",1
"1614",218,"chromosome_1",1
"1615",218,"chromosome_1",1
"1616",218,"chromosome_1",1
"1617",219,"chromosome_2",0.2477
"1618",219,"chromosome_2",0.2477
"1619",219,"chromosome_2",0.2477
